business_id,positive_photos,negative_photos
35Z23ZztQCsJdASRbU69Vg,4,3
8cV1ZgT9rhhj-uQOBKJpag,0,1
r76Jr-MchYOobglY6TguzQ,1,1
fPR9PShdUam2KvvgnTrSNQ,0,2
hrrPxT846kLGs7ehEtLmRg,1,1
-Jf9d9_gDIj2aJJFhyNQAw,1,1
-gSmWgHBhIU-l7GFs1C7ew,0,1
6YboK8JDxrBSzwu8pjURZw,0,1
8rtd2ZoeNMHjCQQnWuZ-bQ,10,4
TKp9PDs8jFbshfg6xOcM6A,2,2
S6BixeT6xkktY3keKSyYrQ,8,3
t41Tcnx3Rn0QnIvit-IgvQ,0,1
7MeMGh0SUlF-GuTyruwtcw,9,4
LZ_R2OLgZQSQMMzlp8uUOA,4,8
fvCiBVBsoY8ixMJ7Esk33w,6,1
JS8zqTShTYXHvpsWYTaQ6A,1,0
nEMUUOvFB2Vi90uiF4rlCg,1,0
qvVYYnapp7sdDChoLaa-uw,9,4
gUR2pWQKLPgMEm_R_aI_aw,0,3
i3FbpmFA4Cfrnx4HMqkOHw,1,1
iHzjynO1DfxOWIiTgzEsng,0,2
3is0dluydFCPv2c0lbvP0g,0,3
JZveayAO0mIeHUV7SkVQ3Q,2,0
4Oz6H1NehcouJfJ3uJMb1g,1,0
Hr5h_LG9TMBLlFz_Oici0A,5,2
2IHmggMLM-hDq4dFmwgzDw,19,5
U5sBiEbdqGxNm4LYfQZufA,0,2
YnrJNjZsLIhvldYHtkxKrA,1,0
U0fN0HPOrBCAwQ5JfNaO_w,3,0
-L9TeQN_JgLBvqf9wmsBVQ,4,9
83sZNUG-nLbm0-Mz0qBJkg,0,1
YAJzBGvqT3dT_qAg6u8E1A,15,14
DBnLtge5LRkLzVqJFspfMQ,18,2
U43OzcP2kav2ztzmKHPjFQ,3,0
F2UDLBuUn_2-F0a3uL_1_g,1,0
kQbo5EmBXphXfLFddMqsug,2,0
dmiSOfKvwfjNHMQddKGG_Q,0,1
OmPHtR7w8hg2Z3lf7VALxw,7,1
XO28ajVNjXt7MLgWuaDLDQ,2,5
DU-9mdPuVxVkvABMLp5G1w,0,1
aylmrtz1AaFQTeM62cul0Q,13,7
gwd1W_0Mgzqo3QxgXrt16Q,8,2
xVpE01l6ZXdEtVf5PkRpDg,3,5
ld0max-y0Uba4gUDC9c4Yg,2,0
qK59IR-fNDwvoOF8Wb7tkA,2,2
YqhhwTqRdLsf7V4yKA33-A,5,3
Wfl_ch21ojyHsPnkvvnstw,11,1
c61LbN1s5qF-k52ReVbQjQ,12,0
HfvnvPWbhMqtVVRlG1s41w,1,1
x1o-xthDH_r0pBxAs0GjSA,2,1
eZxumlgPOWk50qzsjUbMOQ,10,2
yCa7CSRK65U_ZtzRB3XtGw,6,4
g6B5hVt6oZRVO2wR4f0sNw,4,2
_-OJ4-bPGyKQ9Hcc5JeSqw,0,1
krlBwPboTImWFS1xwPr70Q,0,1
XPX1gzLX51Rq6o2NlaqH2w,0,2
htukE-iB6K8Yn2q5W4bI_A,3,0
ve4v2ewMRPBmFVF5Nhno-w,4,0
eUpav2QqCcLXZt9hKSBiuw,0,2
XRT9dhzPS1n9iqmb_8eJjw,5,4
DQbbE26lEFq4rEFSaEEhRg,7,0
1HYHJs_AV0ebabMeoaRXkQ,1,0
K0j_Znzin0jShXVnpvW86A,76,47
jex-mYgNKI5I8GMeA0dqTA,0,1
V2yFOyq-4cj7dUvEXyMiGQ,28,16
862VnRc1IJXoh_CmeIitCw,7,0
-Jhlh8Scjy669NdtCfKSSg,4,6
6t7U64hS_cBZtVKSP-q5Ww,2,2
uQ_W-peACo9W_jWK_kxjZg,8,1
nOkSC1GtMUJ_I70sb0SaeQ,0,1
HC7XYU669ZXbE1cChU5U0Q,5,0
ARWLV46iIa3Dvt1y8-SPpA,7,2
ixGcDkuUrkAlRuqf42nbEA,6,0
UXHlrjrt72KLojnXZsz7gw,1,1
bTY7sXjVc12MxtOAlR8YdQ,2,0
GiO7AQR2DvPip1YALZQJDA,8,2
rPL1gw_0Afm8nOAfLW53MQ,2,0
WNXO0rPugvgE5ljccYL7MQ,1,0
g0vVEWvHbKBTvFYGyvhiSg,1,0
L2c-qKZWumCmOCR-dqBLrg,3,5
Oi-u4KqrcZbIWSYKnh7mJA,0,1
OVTZNSkSfbl3gVB9XQIJfw,38,27
C-u6Ywuq192icOblKm6oKg,25,5
wcA9l9NQ_Pkrl4qPyDtH7w,0,2
m9FZIB3uQS9VXG-_qTwXOQ,7,0
npsmm2Qk_WrwFfBDqevBZg,0,3
Xmndl6GoZg8taEUlwQMYxg,1,0
XhgFynFD7ZT77wofWpeOag,9,11
vbUABNAQI2iwN7v0xSqG9g,0,1
kNXx7YfgyQfxyliLd1p-dg,3,2
HZrlGpJifd5kDi9ADz37iQ,2,0
UFVy-8WC7pDzvBUzOvdwzA,1,4
Pwl45nZjCvDCBVIsI-iG1g,1,0
gqs8RvcvId3TmZWBj1KKMg,0,1
KDdu9HDswaJYExaGDuzRjQ,4,0
OfITr0B8bZU3vukSQJIrWQ,6,0
kwMJ4KfhEcrk9jiMe-S6wQ,2,0
KoZVFpkJzoNt4DCxi5Fzww,1,1
xpqdm0KY-bZHr17MqObj_Q,1,0
rziLQ_IrRbZMPb3QxCIWUA,5,1
Elj4fDYLmVfeGo6untNK3Q,1,4
AmgCnlGIpkHjCCZEpB6Y7w,7,1
POiWEckMIOqX7TgBxXgCzw,12,5
0XObnI7OLcBlF0IHaBTvyQ,2,1
3weo8OctYcKoS_AV9OrOgw,1,0
SFnrHuVFSNiondFVUBLJZQ,13,12
BVaayo22TKkpTV21pyi25Q,0,4
IZ0c8VGiDeURttERwuxuqg,1,0
HmOsUTXGc3QhRBTyL4Pmig,10,5
9QcNqAiTUNh1XAeCUgJ5pQ,5,1
MTH-AcNyWfsBa9sXp04HcQ,0,1
_gTCSiYSQtRNSTmKiMOe4Q,1,0
iiVeHbqOWMuKeUQz7ks71A,0,1
rp91T5zENSu1a1pazXoBww,7,1
XrpWb4vB7-1z26OreeCD2w,25,2
mo78R4hiF5JDcxpnLljEXg,1,1
uqRQ9CGtpmm3HlAtWjJoyw,1,0
V-M3ofC2sdpYQpuvkc54Sg,4,2
3OHOOkb7zJqeVJvks85TEw,1,1
Yrr4Kizq-VKoWTvqS5lmew,3,3
h7uxML49NQ_Wj-7zk0DSqg,4,1
4P_HNoH4cjoCdPHPb2LTXA,1,2
ijIgdh2bRkBNJa_puVpBoQ,1,3
hrU4bUqKXMewJuSC90sInA,1,0
HZSe4KflWu7Q0gOxM5_8Zg,1,0
plHKBwA18aWeP-TG8DC96Q,2,3
JkcuMDl1JJpJzlJd1R3SEg,3,2
H-TEXVBXoNLFw2lp9gA2zA,7,2
85ouR47Yn4H9slu-MmbXFQ,3,0
oXL7Jm7N_dUMKV4Oe-C1lA,1,3
oDkdAandDAIQsA2mjlTB4Q,7,0
7_mNtOk00fmUKfxqZzqDJQ,0,1
qQOs9v-lm7Vc6KH_0X7SOQ,4,5
voZnDQs6Hs3YpNcS-9TALg,1,0
i44uHKmr9kfoTfNOJrKhtA,0,1
FfPGJX5v6qgN2Cbj5-ztOg,1,0
2XUYdiTgCsDE0k61QC422A,2,1
lU2eTnUV2p1aeptZvdxCsA,4,0
MhNI5iu6nBFxPGav6Wt4Sw,7,0
mJiYT9fajSKinVzKqo1lkQ,1,0
Vti2Kkh_SwEXcyWiCIY1Zw,1,0
5qv64swPbfilKiKOcnPhbg,0,1
VVeEiDBnfekolbs8FzAD7w,1,0
Y5eFSPCS_c3k6ueiCRj6dA,4,7
bE7zwbaBHFb_EKWL5qOhHQ,1,0
JjsmIYvWfqwx8qkVK_QCeA,2,0
dNqGe41LcgctWZbV5uerog,0,2
8keN8Z2sylAEXgMCJMQpDg,0,3
PxANrd2dLItNNSAWyiQTjQ,1,2
4V_dIB038vy53RHYgEvUcw,1,0
796J51vX9eu6BONfDBQMzw,0,1
MqkJkNinDqoZQfd3LdhXFw,1,1
VkO8Ky0NTPr5XJzVvWLDYg,0,1
qcdmm6DMl7TV1kqnyhL32w,4,3
xIrFmRqK4TpwvaxlU926TQ,23,5
H_8s_q1voT45Dg45XN5Naw,4,2
ayaDm0WPZB0g0PYbGFkrzA,8,5
c1Hn42hWBx_UUa9vjjYWog,2,0
Qh28hjL2t6BMcge0B2mstA,1,0
ljEo_8ZzFjdcF_kQWCYxzQ,13,3
jzgSJ7pdn-qIjgBSDT8A-g,0,1
Ef0WLuzSbnSuIKu5i-Z2_g,2,2
lxlwz6rF3psUP8FBoU-Vgg,2,0
VrGI7_nRjXpn0415S3coGQ,21,5
TkNhGEsi7BOXk7LzDpbHVg,0,2
DVJkxZkLKS76Khb2y6XA6A,12,4
yDWoMtwZg2PnXlwdUhjp-A,1,0
VR8QvH2g-jEG5EfMzA_G9w,17,18
DGaW-qWZc2aHYinHdAT7lQ,6,0
NiJPy6P9p1KsH-28cTINjQ,6,2
DfHXyJEcUmeO9XUsdJpb5g,0,2
PSDpvQJXABP4i-MP7mP4-Q,1,0
5F69VFIk-l3THUZX1qeYSg,5,1
PDxLOAtYqOz6z7M7h0LRoA,2,4
nQVPgOqVrNIWhY3F5kS79g,1,0
oCvxJBOs-Mbg-4oanPO7lQ,1,0
dunZ7E-LwPvkAS6ERVa8gw,2,0
jW_hNGlYJw2Q2ssYDHihfg,10,4
svT1TdTgTd4k4-utMCQU8w,1,4
PjEls_NCOQ0m4tJPvcTY8w,0,1
005XmZKuJZuNbl5tGXc5SA,3,0
6apExH1UjSlINEw1cLXdkg,5,2
ikglIr6lytozzOh9KFqurQ,1,0
GdZ-Ryn9QzqV4glodYF6Jg,0,2
dRJgJylofavL0i3xq1wEbw,16,4
ClnWjgG9IMP7EPEu9lPsTg,0,6
jmeDvVx3wzCBlTBN7XNb-Q,6,6
7tcfLr-QpzJF-y5dfNFjKg,13,4
OVTY-NpcTA7iXbMQmusv3A,41,8
muvmtEIt9XhDkMwYwALSGA,28,15
Kg00kM0jvMYKKZYrh7Yvrg,2,2
MgsOZpYSntKSCzNROiWgYQ,10,1
df5IJWW0-C4AJDCS9AwtbQ,5,1
20vCzyibdvXOxW42h9v_MQ,0,1
mGPyDmAZiKBQ0qlZBqBUTA,2,0
RiO6Jcjya1z-9gAQzNU3LA,0,2
epy45cNXz4n7xnSBxjLmPQ,9,2
XtyVW7s4Q_hwluJ-wdv79g,15,9
N_mY_4l5L2TowD4dxiKmrQ,1,0
rgUXmYbYn_9twlCeyzO52Q,0,1
OhA9bbcQ20X2g5Iwq9Hzyw,0,3
lu3eprrEXNLQFDlzmQ7OfQ,8,15
VEx0mKvOqglRXiHU-PNV4A,1,0
Ta4GRuHyZvU5H_l5IAG1PQ,2,0
ghaj1MZzPW1qXYCZWfoTTw,10,6
l5VG7_TWg4JGljx3UJStVw,1,0
bIzoX_6PNnpxPiwhJeUMfg,12,18
TCCiuifeDJqXXxjtOT7JuA,34,3
ymsa3ReIbctz4IFmPUgWDA,0,1
EOt6etb0wFGOaiuDaYyyYg,1,0
hDzL5ywj0q3CDjXXSvhYAg,0,3
8KEB1lcjKlIVSd6uA8JB9w,0,4
24hc1g8a7besgI0tMb3v7w,2,1
dC5pp7LbobYTKujOtoC4gA,4,1
Gt-T8XbgbvFw5KeLpmnSLg,3,5
dchNeTQHfK4wP45gYkrJqw,3,1
WxFlZz0b31IrRpwzAeQ_TQ,0,2
8un5h1h8NXs0hzeVraaPbA,2,2
ahfAFuFHO9tfFkoBIkVdmg,3,2
bkmdqwWpAPhCO2mZh46GXQ,0,2
FI-8LPGkc8D_hwx0l0zyyg,13,12
xpJEBXTCQh5Ib8BJrjt9Bg,0,2
SitCGPChCqlHO3bfn4GKLA,0,4
D-2t7fHQu6hNLjjfRHSZaA,18,24
hQMyVVYkPl05i2ItdHmiGw,1,0
DKusRJUxgsye1cdrlGgQOg,3,1
tpGr6-jVv_dFSnDGcVL3rw,18,2
K_eHzsM2fFjBevHYgQzq7g,1,0
ByFMv3p5X1aNeZhU61rDcA,2,17
MqIgMLUdD53r_dmx1goYJg,17,7
hIY1X7BjFwn0Xp5srv_VCA,1,0
sWyGwwim1udhyZRCv3OyTw,0,1
k3XDcr3AI9OgWp356TV3_Q,2,0
-dWbB9wKYsH-HESAANWajw,4,8
nWuomYtU748irUOWo_xohg,0,1
un9GQHf5lPqPFNV_9OyaNw,0,1
2VdCHCPFzow7zcBSaPMbKA,3,3
dF-_fcrNyk4iZ5Pc1mr-wA,3,0
358UeNvBBE03JKX3u2FtLQ,10,2
xkc_MfxUcSuRdQnmSvF1IA,7,0
msGzcIDdC1VpODL5F9y82g,2,5
HaPwC4nxs6RPfe1pAQkQ4A,13,3
mBU4G-eh-GN2Tp1X-uLb3A,0,2
3BMX78rBdWv6U-RkRdY6QQ,6,2
TEqsEqIRFSQdDm8jwPHdkw,0,1
JBrBsKpw0bbXK5nlrXVOYQ,3,2
9LVNrBTJzaBhqqMJs3btHg,1,2
hVcLF8DLi3BUMDH5lwDVFQ,5,1
8L_eeOwZryvlUEO42Zq8nQ,0,3
jJ2ca6wqp_YwTsdAWzplkQ,8,1
jba5IVZeVVGfQPXnWl9a1g,4,7
CvonRhKDJaH155xhtpz_iw,6,7
zYDAMT8UjETKRSYGXsbL3A,2,1
38LootZ9dawR1KpVHCNLeA,15,3
o954oK-S2OxH-OaBc7f0UQ,2,2
_hlNVsSGc2R9wT_cNBbFoQ,1,0
jKrlc4xQIvfzDZ8eNfqxwg,4,24
qr11FlqF2vzhiXYF14F1BQ,1,0
3sQ3wf_mB6hRlHXTN441Iw,1,0
-NNElpPRHRYUD0YHgXtgyQ,1,0
gTl4oi8FTQDiZTPWppohQQ,1,2
7ztH6Hr-Z-O3slcZCRj8MQ,0,1
F-AYOq1xIY2u_qmWUG5VBw,11,2
ycSoCwxbrlC4fXHaF8MbCw,0,2
rlFEKTaUgQqN4O9ow3LO9w,3,2
vVTAUebAG4psjhfTIYmMEQ,0,2
VnPgWvV6p2QuDNk5nm602Q,1,0
yrwKibiXRrTUnGKj7io5ag,2,0
YMcGgFQDEarRQ22ml1z_VQ,2,1
ybtY5mG3Hjy-vVAdiXHr0w,1,1
BOQOuwSNhfKx1xvKtONsBg,26,8
Mn6PbumS7GL2v3jPilTaeg,5,7
6BL92dndWIhhyA7KZ7j9Fw,42,3
a11zyJN_ue0CQ_bjoeke-w,1,3
vnYtZv_GA_2Xfi2DefbvCg,1,1
U4H4vWjfmhFBC9vzH1HH9A,1,0
DuzxF9yWIxYqt4jDKw_bbA,3,2
nM9NwHXy3EadihjJTG2i5w,8,8
N2M0WyGCyTV5jMOYPH7odA,0,2
-k30GnIy_6V7YyODRr9PdA,3,1
vEsAPc0fEDP1YPeSQanxfQ,1,1
_eAFKYKnCJwn33lEBakmnw,9,0
3Ou9p4zIJg4utQh7MDgKFg,4,1
OLrMRSlw8GNT2CYEqwpBVQ,15,9
Mkb7dYT-tBGQPy6tUpWMKA,10,11
SJR5DNNvuv5nth9XS2-9YA,0,1
IcufD9CcA-TVHCr34dCLuw,4,1
4yAvytbVKHqSYAo3mkI9OA,4,1
f316rUVOmOM2VidXN2KAvg,3,2
YRyYbOSwvHkZsZOLv98oQg,98,33
-eoeNEsPZ5-Fookdtr8vBw,1,2
6RbCJLiwNYwS6ab9vzD_zg,1,2
1v4kXcATiOFPLZMVkMU0Ow,7,7
egLgkvwupLaUXhwnWnvp7A,1,0
3HwLDQhV8nS4mgWFtRMA5A,0,1
6ByEVNwpXqh-e9lNQ_X47w,4,4
ZxbUza8_Y17R18WcWehCmw,2,0
JeuwGHY3knsBKt3KegjqrQ,6,4
BA13Ogw1hQV8hx376j-B-w,2,3
Kb1x5axfTQYrndJDZzj0bw,5,4
dpywCoS-f8HcBiSTNcMJrw,15,9
3nckoE7pTMaG_KlUUHWgWQ,3,0
7TMcUzNqnUV5Bfwni800HQ,14,9
cjFFnWEVH4F62861vJeq3g,0,1
Y3Mwhwj3TmF7ka552_sY_A,9,2
O3tlWsT37H1JtLzje2Wmbg,7,3
brAUHv7Kmxx5nclssCPldA,24,11
fAo-3jt3oD69nwnr5M6FLQ,60,13
14I5aGqNXvHLKSKS8PAV_w,1,0
tU99Fl1_3HQV2Ww6-XxWkQ,0,1
U9FCFksABmJcS5Di22PspQ,7,3
s-K-lEOvhRPHnW6FvSUXmw,1,0
T45qonnG40PTVex3Ua2Q9w,3,2
sfzX4Ndds39mhS-Chr2lJw,1,0
Z7ke3AwtaPpbkYzheQGNTw,7,0
-bd4BQcl1ekgo7avaFngIw,7,9
X9sDrd6Uia0uQFFKwwQcJg,1,0
JSHUcxKlD6c_zZ1_YUBl6A,0,2
DjvpsmdtEvnyMk2vXxpc-w,3,8
LOOgah4nTChVUfhOxKfmaQ,4,8
Gu4W3BSBajnljGYXQOclHw,4,1
hjvPxyxPLFOCxdNm15IDug,8,3
faPVqws-x-5k2CQKDNtHxw,411,222
sN0EFTle0pW77DUgl8i-Rw,8,2
dB0MPu_DmFVoju48mIXx6w,1,0
1JDRyjdfkE_iSwUGs_ZX1w,0,2
BV_ywDG0HJYWyFFXG8ssvQ,1,0
NUHNLaMg7aMesMdAiie73w,14,3
reWc1g65PNZnKz_Ub9QKOQ,6,1
gfWGBaMo0XVT4q8eKX8L3A,2,1
DjNdyATYYyHexZuUy54g2A,4,1
W2UXY9-GfA3dWjlV-MoOqQ,0,1
DfCQhke2ZcaYEUr119O6BA,0,1
ptmG_KjwGVszU0sPpFGXJQ,2,1
lAHMg3pbNUqkHbvclEZ0Zg,1,1
1SknhuCmaR0PIIjQY3e6eg,5,2
yQ6hmhDaSXpyRhcBRUZyPw,4,10
6d1HhjSyqg3UxO-m1cHD5w,2,2
Pprj3lMHpSm_Q1Lw_j4xdQ,3,4
vw6WWSFqJmeeQr-MUpAMUg,0,2
g7Saw-7f5-Ogj9TKJredvg,1,0
3PiBGFBdHFvUem4iQXwKOg,1,0
NeliCHhyXIHYVTnDyl7J1Q,3,0
pG90UZcF21ZYvXQbDdkkLg,3,0
66LvqsvQ3niOFqJIPnT7iA,1,3
XNWJZ12VnVwt25WkaX-a4g,1,0
nJcyfIRGbI31EGLzillWYg,9,14
_bKlU11Ehew_wAntByYGRA,13,1
rssbygnL2taHxvIkFbsbwg,1,1
zDPVRMN6PJhD34RYhiySgw,1,4
A-IqLvBfU5Gr_b9HVLETTw,5,1
GP7_e6cbOd17ASWcJ0_FSQ,1,0
AhkHsa9xM7-Fxz9sxKra2Q,5,2
2hUENHFcBIqop8-uWvrf6A,2,4
xu3JbicQsPv1lay0cT6tRw,3,1
kj1p6NwUGROOoqNySf0I1Q,8,0
KQfNXddjM-sinrmWrFiSyQ,27,47
0eZHVYDyACtVVOIgoBlV3g,1,0
i3rdifli2uVDfAn5-E4jmg,1,0
Nq0UHjD_cKW9UbIJplQf_g,9,0
9IFvZw83W8qKpEEJrhXpgg,1,3
UV3oegQXN8tWtm8azFPZ2w,4,9
y_RimduWx--rmQG9dRKlTA,0,2
_ZKsdEkQ5K_CUSBtahjFAA,8,1
VOYaepRuVcE6FCPJsbXCJw,3,0
q4U-WZ4A1I_vmDIp9Uq-9w,2,3
QD1cjsSFtktPNtUDJWb--Q,1,2
anfgvbiobw4M0Wnvx_os3Q,11,1
gk_VKgx57BujzRSoQ4S47A,13,9
8dolrPYCAgqzPzZCv23lvQ,0,2
a2qlFwIy9vUvfUb4EnQNmA,3,2
Ws8V970-mQt2X9CwCuT5zw,4,2
IVAI4jFwRANbNCST-yhAHQ,2,4
TTFW5vD2i3ylvWaLpv4l6g,3,5
STtrEGylaYOXoXQFLP5OAQ,2,6
VEorEVsg8z7Ame1oSYNBdA,3,0
2T8mj5_2lYL_ZS4r8xMwMQ,2,2
RzTnVmiDPChwkPnQAIGUUw,34,2
Ffzhzidm9OesdEzR-MLuwg,3,0
k0vkHxJTOex5GRpcznaayA,15,10
ToHKLIjR05Rz9boWvmWaPA,0,4
H2JnGigGfNawR0hFM8-whA,0,1
DAlt5SHDisz8rXuPqa3BJQ,1,1
_w5hBpkjHs5_Hv3pLeHtIw,114,77
pxHURWXfQZWwvdMq5Rs4FQ,5,1
U-zsJM-VN89i3PbaIbKmJw,5,7
xI8O5h3Pa0MQlTWf93noTA,15,9
KTSAtbR_bYiBmoDKl5R43A,3,9
_3lIBvmGuRzry5FNN1WprA,2,4
gqRfs-c6gx_tcIx63Fx4OQ,9,1
lTKfkTHuD0qRt6OaocI-pg,1,3
az2-ZJ6JN7RrUqE0vqH_qg,0,1
um_o0pxQ3DlRI9EfCzw0hw,43,7
a8o8OMGhWg4JwbuMMnVOHQ,9,6
4AUTkvjkan9rPFmOLi38oQ,0,1
ZeEPwPmN7SP27xiE6kQnoQ,1,4
_MzJncLDDFC7-0QLt1KQcg,2,1
oSSBt84xp80tM4n-h5fXiA,1,0
P_Sv7-nv4FhrfS8Byldnfg,2,1
iRhB506lbc0kU5289zyHzg,3,2
PTA2UabEg0MdiHJWNsgeGQ,0,2
zeJh7AoPgwtNNQSfl4eneQ,5,0
ddLH_-W5Gr9Az4M5Xo981w,0,2
pnC73AlRWa1MWlIpZe3N1A,3,1
sPGbBt01zybTxV2FRdRaDQ,2,1
HuMKbGowtIXlq2MMx3He8A,1,0
RhleYhdR670avsJTp7MMUw,14,9
_nmOWqgx_KdLrj5pehDQmg,1,0
z71cDtFTgwvT7ihsxesTzA,6,0
Wb9VqNZCq-ZgIlhb4ZDT5A,0,1
5NVmwfMSqqdYAkWJcYPWEg,0,3
2hOU75OoYSid_aMUEvjhVQ,3,0
7EtiFdHnoWwvC-8m8ixC1g,5,0
Y-oPVMkxgEsve1sG2iDLXA,9,7
1ylgrtS3iSNaf3V68kw4bw,3,5
2i0dDzxLuQQAwzxDZVR-1g,33,19
l2OHP7IE7mY6eXsxKjG1mw,7,2
iHzgeI9ryIniOX9-AJPbcg,1,0
u2YUXAjaHwhY0zHR8yZlig,1,0
sWaWTnmRgOt6OE4v84y7fw,4,0
35m6JfoNrqtqxfC5nt-kEA,3,2
x60RbvQEFlvImnqzuBVk3Q,5,2
SeMczUVuKhVwruoJfrThtQ,1,0
pu7maVMRHbIUv2x3B_xMHQ,17,9
S-xZzaHeMyMcqf66GAC4wA,1,2
KDF3qxIYv1OkqtSUl4PwGQ,7,14
q4QuS-MaVSXbIFkUZlxZ9g,3,2
FysNvkBMtHaJAwnarboMNQ,0,1
le8guyitMPMVrmY0WZ1fHg,2,0
U2fKjcHKT_c8nBEibEdipg,7,0
XFU7XiXOo7LB3uPLecRlOw,23,5
aaDEAJhjE3ZPxO2gXgCh9Q,0,2
XlZ2Row0pszDilc5WmXiZQ,20,14
CZhc8YXdFLhAI4ViC2ERTg,3,1
QUixlABDRhQrmPy1807Ecw,0,1
cd5Utm93d5Ta_F4e8A3pCA,0,3
oRy013Ovh_RtEouO-rGX2A,2,3
kA2EMJl7F0UrSP4xqFtEhw,7,6
M0pXDKKvnM5sc7ceisBD4Q,3,3
7Gkd18xKnIA324Fp7JHRRQ,1,20
t1bYPK5ccZgYzqsrGqe3Vw,4,0
lewN3yvie6jSbRNuyAV0GQ,1,1
EpraQbQkJIVqcfiiP3FQRA,15,11
0vDqYiaVnr0q7TaFv73gtw,9,1
lFiE1KI1Z0tmzVn9_1lcXg,10,1
JjjlhlQ2LEaQMuAug4fDIA,19,5
MW1vK27V6fqOPbJcRnttsQ,1,0
ScgWjQFX6AhyejgivdFL0w,7,2
Fb4n3CDCn0pdSUz9FO7kDw,1,0
Ay2hfgpp8kELkwy76BRWLQ,0,1
9-jtewo0SHAyBRLljyyaGg,0,1
gJfcAJvZ2RQgN8ksPNWeNw,1,3
dZaESUsCLIJgvD6ALvXNIA,2,3
8yjGIa9pv2AWaWqxlt4DDA,1,1
uNQFbFnQK-a68S1ktfD_yQ,7,2
2EOUR_gJNIIcqDf8RDOIWA,1,1
v35sTRP8H8VZ6T9b8jYD6w,5,3
PAE8xfgJgaiqSpw-1DJX1g,1,0
Qe71AVaQZW9EbATLpCec0Q,1,3
9gmBTYCBC0uM6uCJdwK2Bw,0,2
usRJtfQdy0NtjWb7Ayvmsw,3,1
OY-QPfMdLueBtJgne_9KzQ,7,0
gBEWJ4b2OvUmN4Oh7ju3hw,9,9
ldUwLnF4grOEXE-LXN94QA,7,5
cUcD7zN55PTnVa04eKWmOQ,2,2
SMNZS7w9Blmc8TOUZ4oqYg,3,2
wB2mrl_xHyj55UObucaVRA,7,4
tWiFat101ID5w_wgAPMXhA,9,2
EM3MYJEsbMkzLV3P0rY69g,0,1
57HulgI0Ju8Xj5cpxnmu1g,2,0
m6nLTIrEJHtHSYJjVavnzw,4,0
YrHVGQ8_Dcs5xCe78CvGmA,13,10
WBqeV--xN0OjCPzeky4CcQ,0,1
7RiWdR02uwbPjTJVUhmGAw,0,1
yc7ukSQi61NMXYIyHyobgQ,4,1
ffUMyqLvDLcsed5p_7wy5A,2,1
4x8W4quFhhuTZlsoUHzVeA,14,9
0KbcIOCoDrIaBPx9hfoXcQ,0,1
PSMJesRmIDmust2MUw7aQA,1,0
G7QGwPZjCVmvcEsC3ARoYg,2,4
CtYWpX_cy1YdZgoKtS0Tqg,0,1
d5n_zQMaVZxFKNnS-4ludA,4,1
BZtmcWxwJp8z0EKoQ4awyg,1,2
v_yCY6NCwxCPIsNZR80UfQ,55,58
coBLz73uWQp1gbMQGkvM3g,30,3
C6uJ3mbYCuQyy9PK2rBcKw,5,1
e-cxqDjKEHEcISP2iGcZxg,23,36
vx5CbYuuIq_CHxjov5kj1w,1,0
07XD07hgSaC-yZeyKBXSrg,1,1
YmWTejuNaIuABtkNZQV5JA,3,2
BjmQrfOlX_LJFA5IomcRuw,1,1
0BO3-F1y7nyTEmqb_ZivzA,1,0
6Na0jTJjX5GQY_ZJ53G02A,1,0
GatUelEiMO2tShY16y6Zrg,5,1
Kp8SRWesaJCjZnsjMMy7mg,3,6
VnXW5cgs580lRn2upiMKGQ,0,1
0ZPuFZMMYfRa3FRfjddCDA,0,1
TtbMUjZMMloSZR9l2TrcAQ,2,1
EvXtwyE7dPl4U-bHz52PLg,17,7
jDehhKtVZa62k32WHbnc2A,1,0
arFyWH26WkKjGEnh3FNXww,2,1
4Eb70d1NQBv6UFDholHMYQ,3,1
kGL6bJ4cZUKdiwyUmezgiw,12,0
GWCd4xlTdOwcaaSSu9b9XQ,2,0
6Vyp-9i1jzwK_bvisuPJpQ,35,16
D6WXf0lB4pfuXZH3P7c5Ow,51,18
N3GQ4GhQviglogQR1dPNgg,0,1
fo9maH0LHJ5lNtpcfDcpXQ,14,0
kJhQq1BFz7lOYLve7xPaJQ,1,4
GWS5s8HSm1zjqMLJD7wQLg,4,1
S5MYcMCSgqGJRLO8N5Uk3Q,0,4
-_yAaFHx0e1ZqmuHTtqnFA,1,0
e1SSSU7IUrC3R_cmw4vW9g,1,3
Uq-GOs9_IqweUsB5MdII9w,21,10
XJbTtaUgBCXZhhWt1_rYqA,14,6
6hnRhJv7O0RgvFT-BIo0KA,6,7
n9oHe5CpcrHyH8nOCFJhHA,3,3
YlXLRk1EoltRbBQBLZCo-A,6,4
093n5wy09R6g3mBJOvVeqw,7,5
etO9sOm3q_Od3NT-B7EXDA,7,0
3FlWR_osNPb8dcqLgHebHw,7,2
Wc9UpJhOcdSj7olZkz7SJA,8,5
gF9G4EROBh1tP2m5ksaKSw,1,0
OpMGaD7tsUZzt19mfICO4A,2,0
W9iskCPRfUPfEL0HVmnN0g,0,1
zufxiQ7fLYPXdxRrDXOeWw,0,1
8WA2kwCm7AEcDPTJaJjVuQ,0,1
k162VzBoU0CSZM-xVbNTnw,1,0
cxVqsH6a5ro5PaWssb38kw,3,6
2Rq6agfgE5Y5OQMH3-scDQ,0,1
